categoria_id,sku,precio_compra,img_caratula,precio_intercambio,precio_venta,categoria_str,titulo
834,3307211694064,0.80,/product_images/Juegos/DS Juegos/3307211694064_s.jpg,1.30,3.50,Nintendo DS,C.O.P : The Recruit
834,3348542200654,3.00,/product_images/Juegos/DS Juegos/3348542200654_s.jpg,5.00,8.00,Nintendo DS,Spyro: Shadow Legacy
834,3348542206182,1.00,/product_images/Juegos/DS Juegos/3348542206182_s.jpg,1.70,4.50,Nintendo DS,Crash Boom Bang
830,3307210243928,0.50,/product_images/Juegos/PC Juegos/3307210243928_s.jpg,0.90,2.50,PC,Rayman
830,3307210254801,0.10,/product_images/Juegos/PC Juegos/3307210254801_s.jpg,0.20,0.75,PC,Rayman Raving Rabbits
830,3307210259592,0.01,/product_images/Juegos/PC Juegos/3307210259592_s.jpg,0.01,0.10,PC,Locos por el Surf
834,3348542220263,3.00,/product_images/Juegos/DS Juegos/3348542220263_s.jpg,5.00,8.00,Nintendo DS,La Leyenda de Spyro: La Fuerza del Drago
834,3391891957052,1.20,/product_images/Juegos/DS Juegos/3391891957052_s.jpg,1.90,5.00,Nintendo DS,Ben 10 Galactic Racing
834,3391891959186,3.00,/product_images/defimg1_s.jpg,5.00,8.00,Nintendo DS,Power Rangers: Samurai
830,3307210263049,0.10,/product_images/defimg2_s.jpg,0.20,0.75,PC,CSI: Pruebas Ocultas
830,3307210322296,0.01,/product_images/Juegos/PC Juegos/3307210322296_s.jpg,0.01,0.10,PC,Imagina ser Disenadora de Moda
830,3307212318051,0.01,/product_images/defimg5_s.jpg,0.01,0.25,PC,E.T: El Extraterrestre
834,3391891963596,4.00,/product_images/defimg4_s.jpg,6.00,10.00,Nintendo DS,Madagascar 3
834,3391891964319,3.00,/product_images/Juegos/DS Juegos/3391891964319_s.jpg,4.00,7.00,Nintendo DS,I-Carly Groovy Foodie!
834,3391891967044,0.01,/product_images/Juegos/DS Juegos/3391891967044_s.jpg,0.10,0.50,Nintendo DS,Victorious Taking The Lead
830,3307215588857,0.10,/product_images/defimg4_s.jpg,0.20,0.75,PC,NCIS
830,3307215734841,0.30,/product_images/defimg1_s.jpg,0.70,2.50,PC,Might & Magic X - Legacy (P)
830,3307215937143,1.40,/product_images/Juegos/PC Juegos/3307215937143_s.jpg,2.00,6.00,PC,Zombi (3 Disc)
834,3499550253863,4.00,/product_images/Juegos/DS Juegos/3499550253863C_s.jpg,6.00,10.00,Nintendo DS,Best of Test Pienso Luego Juego
834,3499550259513,0.90,/product_images/Juegos/DS Juegos/3499550259513_s.jpg,1.50,4.00,Nintendo DS,Best of Card Games DS
830,3307215939017,9.00,/product_images/Juegos/PC Juegos/3307215939017_s.jpg,12.00,20.00,PC,Far Cry Primal (P)
830,3348542087835,0.01,/product_images/defimg1_s.jpg,0.01,0.10,PC,Ground Control
830,3348542111493,0.30,/product_images/defimg2_s.jpg,0.60,2.00,PC,Nascar Racing 4
834,3512289015455,3.00,/product_images/Juegos/DS Juegos/3512289015455_s.jpg,5.00,8.00,Nintendo DS,The Last King of Africa
834,3512289015486,3.00,/product_images/defimg1_s.jpg,5.00,8.00,Nintendo DS,Trackmania DS
834,3512289017237,0.10,/product_images/defimg3_s.jpg,0.30,1.00,Nintendo DS,Sherlock Holmes & the Mystery of Osborne
830,3348542126169,1.00,/product_images/defimg2_s.jpg,2.00,7.00,PC,Empire Earth
830,3348542135710,1.20,/product_images/Juegos/PC Juegos/3348542135710_s.jpg,1.90,5.00,PC,Warcraft 3: Reign of Chaos (SN) 1CD
830,3348542147669,0.01,/product_images/defimg5_s.jpg,0.01,0.25,PC,homeworld cataclysm
834,3546430123447,0.90,/product_images/Juegos/DS Juegos/3546430123447_s.jpg,1.50,4.00,Nintendo DS,Arthur y los Minimoys
834,3546430135273,5.00,/product_images/defimg1_s.jpg,7.00,12.00,Nintendo DS,Namco Museum
834,3546430136614,2.00,/product_images/Juegos/DS Juegos/3546430136614_s.jpg,3.00,6.00,Nintendo DS,Asterix Brain Trainer
830,3348542162020,0.10,/product_images/defimg5_s.jpg,0.30,1.00,PC,Senor De Los Anillos: Comunidad Del Anil
830,3348542173194,0.20,/product_images/defimg4_s.jpg,0.40,1.50,PC,Jungla De Cristal Nakatomi Plaza
830,3348542179325,0.01,/product_images/defimg2_s.jpg,0.01,0.25,PC,Lords Of The Realm 3 (SN)
834,3760137144158,0.30,/product_images/defimg4_s.jpg,0.70,2.50,Nintendo DS,Martina en la Montana
834,3760137144943,2.00,/product_images/defimg3_s.jpg,3.00,5.00,Nintendo DS,Cookie Shop
830,3348542187191,0.01,/product_images/defimg5_s.jpg,0.10,0.50,PC,Senyor del Olimpo Zeus
834,3760137145964,3.00,/product_images/defimg3_s.jpg,5.00,8.00,Nintendo DS,From the Abyss
834,3760137147524,0.90,/product_images/Juegos/DS Juegos/3760137147524_s.jpg,1.50,4.00,Nintendo DS,My Baby 2
830,3348542192478,0.10,/product_images/Juegos/PC Juegos/3348542192478_s.jpg,0.30,1.00,PC,Leisure Suit Larry Magna Cum Laude
834,4005209074803,0.90,/product_images/Juegos/DS Juegos/4005209074803_s.jpg,1.50,4.00,Nintendo DS,Buscando a Nemo: Fuga Hacia el Oceano
834,4005209075190,1.40,/product_images/Juegos/DS Juegos/4005209075190_s.jpg,2.00,6.00,Nintendo DS,Worms Open Warfare
830,3348542205857,0.10,/product_images/defimg2_s.jpg,0.30,1.00,PC,F.E.A.R.: Extracting Point (Expansion)
830,3348542210936,0.10,/product_images/defimg4_s.jpg,0.30,1.00,PC,Caesar III
830,3455199431642,0.01,/product_images/defimg2_s.jpg,0.10,0.50,PC,Gladiator Sword of Vengeance
834,4005209078894,3.00,/product_images/Juegos/DS Juegos/4005209078894_s.jpg,5.00,8.00,Nintendo DS,Age Of Empires The Age Of Kings
834,4005209082730,1.40,/product_images/Juegos/DS Juegos/4005209082730_s.jpg,2.00,6.00,Nintendo DS,Bratz Forever Diamondz
834,4005209093255,2.00,/product_images/defimg1_s.jpg,3.00,5.00,Nintendo DS,Worms Open Warfare 2
830,3512289017589,0.90,/product_images/defimg2_s.jpg,1.60,4.50,PC,Cities XL 2011
830,3512899111042,0.40,/product_images/defimg2_s.jpg,0.90,3.00,PC,Mars War Logs
830,3512899112230,0.01,/product_images/defimg3_s.jpg,0.01,0.25,PC,Farming Simulator 2013 : Expansion Pack 2
834,4005209100670,0.20,/product_images/defimg2_s.jpg,0.40,1.50,Nintendo DS,Bratz 4 Real
834,4005209101219,0.90,/product_images/defimg5_s.jpg,1.50,4.00,Nintendo DS,Warhammer 40k Squad Command
834,4005209107648,0.90,/product_images/defimg1_s.jpg,1.50,4.00,Nintendo DS,Viva Pinata Pocket Paradise
830,3546430105634,0.40,/product_images/defimg4_s.jpg,0.90,3.00,PC,Enter The Matrix 4CD o 2DVD
830,3546430110386,0.10,/product_images/defimg3_s.jpg,0.30,1.00,PC,Dead Mans Hand
830,3546430116531,0.40,/product_images/defimg5_s.jpg,0.90,3.00,PC,Dungeons & Dragons Dragonshard (SN) 1DVD
834,4005209111188,4.00,/product_images/Juegos/DS Juegos/4005209111188_s.jpg,6.00,10.00,Nintendo DS,Age of Empires Mythologies
821,3307215802458,9.00,/product_images/Juegos/PS3 Juegos/3307215802458_s.jpg,12.00,20.00,PlayStation 3,Assassins Creed - Birth Of A New World - The American Saga
830,3546430140260,5.00,/product_images/Juegos/PC Juegos/3546430140260_s.jpg,8.00,22.00,PC,Witcher: Enhanced Edition
830,3546430143131,0.40,/product_images/defimg4_s.jpg,0.90,3.00,PC,Codename Panzers: Cold War (S/N)
830,3554540203041,0.01,/product_images/defimg2_s.jpg,0.01,0.10,PC,Sombra Del Zorro
821,3307215888858,9.00,/product_images/Juegos/PS3 Juegos/3307215888858_s.jpg,13.00,22.00,PlayStation 3,Assassin's Creed IV Black Flag + Assassin's Creed Rogue
821,3307217932573,0.70,/product_images/Juegos/PS3 Juegos/3307217932573_s.jpg,1.10,3.00,PlayStation 3,Shaun White Skateboarding
821,3391891968560,2.00,/product_images/Juegos/PS3 Juegos/3391891968560_s.jpg,3.00,6.00,PlayStation 3,Star Trek (2013)
830,3554540252049,0.10,/product_images/defimg5_s.jpg,0.20,0.75,PC,Gore
830,3563650057376,0.10,/product_images/defimg3_s.jpg,0.20,0.75,PC,Iron Storm
830,3563650747376,0.01,/product_images/defimg5_s.jpg,0.10,0.50,PC,Jack El Destripador New York 1901
821,3499550298185,0.90,/product_images/Juegos/PS3 Juegos/3499550298185_s.jpg,1.50,4.00,PlayStation 3,Hunters Trophy
821,3700577002946,3.00,/product_images/Juegos/PS3 Juegos/3700577002946_s.jpg,5.00,8.00,PlayStation 3,Knights Contract
821,4005209125345,0.90,/product_images/Juegos/PS3 Juegos/4005209125345_s.jpg,1.50,4.00,PlayStation 3,WWE Smackdown Vs. Raw 2010
830,3563652007485,0.20,/product_images/defimg5_s.jpg,0.40,1.50,PC,Still Life
830,3563652107475,0.60,/product_images/defimg5_s.jpg,1.00,3.00,PC,Sniper Elite (SN)
830,3700046242576,0.01,/product_images/defimg2_s.jpg,0.01,0.10,PC,Champion Ship Rally
821,4012927055014,3.00,/product_images/Juegos/PS3 Juegos/4012927055014_s.jpg,5.00,8.00,PlayStation 3,Metal Gear Solid 4 - 25th Anniversary Ed
821,4020628508791,0.80,/product_images/Juegos/PS3 Juegos/4020628508791_s.jpg,1.30,3.50,PlayStation 3,Winter Stars (Move)
821,4020628861056,1.40,/product_images/Juegos/PS3 Juegos/4020628861056_s.jpg,2.00,6.00,PlayStation 3,Saints Row Gat Out of Hell
830,3700265608054,0.10,/product_images/defimg1_s.jpg,0.30,1.00,PC,Traitors Gate 2 Codigo Secreto Babilonia
830,3700265627055,0.30,/product_images/Juegos/PC Juegos/3700265627055_s.jpg,0.60,2.00,PC,Painkiller (SN) 3CD
830,3700265657052,0.10,/product_images/Juegos/PC Juegos/3700265657052_s.jpg,0.30,1.00,PC,Cold War (2CD)
821,5021290050938,6.00,/product_images/Juegos/PS3 Juegos/5021290050938_s.jpg,9.00,15.00,PlayStation 3,Hitman Classic HD Trilogy
821,5024866337877,1.20,/product_images/Juegos/PS3 Juegos/5024866337877_s.jpg,1.90,5.00,PlayStation 3,Rise of the Argonauts
821,5026555401852,0.10,/product_images/Juegos/PS3 Juegos/5026555401852_s.jpg,0.30,1.00,PlayStation 3,NBA 2K9
830,3760007410505,0.01,/product_images/defimg2_s.jpg,0.01,0.10,PC,Economic War
830,3760007412639,0.30,/product_images/defimg2_s.jpg,0.60,2.00,PC,Afrika Corps vs Desert Rats
830,3760007413735,0.10,/product_images/defimg4_s.jpg,0.30,1.00,PC,7 Sins
821,5026555408622,2.00,/product_images/Juegos/PS3 Juegos/5026555408622_s.jpg,3.00,5.00,PlayStation 3,XCOM: Enemy Unknown
821,5030917050633,1.80,/product_images/Juegos/PS3 Juegos/5030917050633_s.jpg,2.00,4.00,PlayStation 3,Soldier of Fortune 3: Venganza
821,5030917095375,3.00,/product_images/Juegos/PS3 Juegos/5030917095375_s.jpg,5.00,8.00,PlayStation 3,"Transformers, Lado Oscuro de la Luna"
830,3760007413933,0.01,/product_images/defimg1_s.jpg,0.01,0.25,PC,City Life
830,3760007414237,0.01,/product_images/Juegos/PC Juegos/3760007414237_s.jpg,0.01,0.10,PC,The Plan
821,5030917128059,3.00,/product_images/Juegos/PS3 Juegos/5030917128059_s.jpg,5.00,8.00,PlayStation 3,Skylanders Swap Force Starter Pack
821,5030934086073,3.00,/product_images/Juegos/PS3 Juegos/5030934086073_s.jpg,4.00,7.00,PlayStation 3,MMA: Mixed Martial Arts
821,5030934102889,9.00,/product_images/Juegos/PS3 Juegos/5030934102889_s.jpg,13.00,22.00,PlayStation 3,Harry Potter y las Reliquias...Parte 2
821,5037930110320,0.80,/product_images/Juegos/PS3 Juegos/5037930110320_s.jpg,1.30,3.50,PlayStation 3,Unreal Tournament 3
821,5051893021714,0.80,/product_images/Juegos/PS3 Juegos/5051893021714_s.jpg,1.30,3.50,PlayStation 3,Lego Rock Band
821,5055060929445,4.00,/product_images/Juegos/PS3 Juegos/5055060929445_s.jpg,6.00,10.00,PlayStation 3,Dragons Dogma: Dark Arisen
821,5055277004058,8.00,/product_images/Juegos/PS3 Juegos/5055277004058_s.jpg,11.00,18.00,PlayStation 3,Sonic & SEGA All-Stars Racing
821,5060138437876,4.00,/product_images/Juegos/PS3 Juegos/5060138437876_s.jpg,6.00,10.00,PlayStation 3,"Increible Hulk, El (2008)"
821,5060138441361,0.40,/product_images/Juegos/PS3 Juegos/5060138441361_s.jpg,0.70,2.00,PlayStation 3,Stormrise
821,5060146461689,8.00,/product_images/Juegos/PS3 Juegos/5060146461689_s.jpg,11.00,18.00,PlayStation 3,Walking Dead: Telltale Games Series 2
821,5907813598203,2.00,/product_images/Juegos/PS3 Juegos/5907813598203_s.jpg,3.00,10.00,PlayStation 3,Enemy Front
821,71171913279,8.00,/product_images/Juegos/PS3 Juegos/71171913279_s.jpg,11.00,18.00,PlayStation 3,Singstar Grandes Exitos (Without Microfone)
821,711719162773,0.60,/product_images/Juegos/PS3 Juegos/711719162773_s.jpg,0.90,2.50,PlayStation 3,"Fight, The (Move)"
821,711719761853,6.00,/product_images/Juegos/PS3 Juegos/711719761853_s.jpg,9.00,15.00,PlayStation 3,Siren: Blood Curse
821,730865001385,9.00,/product_images/Juegos/PS3 Juegos/730865001385_s.jpg,12.00,20.00,PlayStation 3,Catherine
821,8059617101664,9.00,/product_images/Juegos/PS3 Juegos/8059617101664_s.jpg,12.00,20.00,PlayStation 3,MXGP Motocross GP
821,8717418327729,3.00,/product_images/Juegos/PS3 Juegos/8717418327729_s.jpg,5.00,8.00,PlayStation 3,Disney Universe
821,8718591181955,3.00,/product_images/Juegos/PS3 Juegos/8718591181955_s.jpg,5.00,8.00,PlayStation 3,Adam's Venture Chronicles
821,3391891982894,8.00,/product_images/Juegos/PS3 Juegos/3391891982894_s.jpg,11.00,18.00,PlayStation 3,Dark Souls II (2): Scholar Of The First Sin
821,711719229438,17.00,/product_images/Juegos/PS3 Juegos/711719229438_s.jpg,24.00,38.00,PlayStation 3,Ratchet & Clank - Hd Collection
821,093155121911,6.00,/product_images/Juegos/PS3 Juegos/093155121911_s.jpg,9.00,15.00,PlayStation 3,Fallout 3 GOTY
821,5030934097321,12.00,/product_images/Juegos/PS3 Juegos/5030934097321_s.jpg,17.00,28.00,PlayStation 3,Alice Madness Returns
821,5030917125447,12.00,/product_images/Juegos/PS3 Juegos/5030917125447_s.jpg,17.00,28.00,PlayStation 3,Masacre Deadpool
821,5055277014460,3.00,/product_images/Juegos/PS3 Juegos/5055277014460_s.jpg,4.00,7.00,PlayStation 3,House of the Dead: Overkill
821,711719160175,1.40,/product_images/Juegos/PS3 Juegos/711719160175_s.jpg,2.00,6.00,PlayStation 3,"Shoot, The (Move)"
821,8717418319656,2.00,/product_images/Juegos/PS3 Juegos/8717418319656_s.jpg,3.00,6.00,PlayStation 3,Phineas & Ferb - A Traves de la Segunda Dimension
821,023272007768,4.00,/product_images/Juegos/PS3 Juegos/023272007768_s.jpg,6.00,10.00,PlayStation 3,Star Wars El Poder De La Fuerza (Ed Sith
821,093155119734,8.00,/product_images/Juegos/PS3 Juegos/093155119734_s.jpg,11.00,18.00,PlayStation 3,Doom 3 - BFG Edition
821,3307210341600,3.00,/product_images/Juegos/PS3 Juegos/3307210341600_s.jpg,5.00,8.00,PlayStation 3,Oblivion (Game of the Year) (Juego+Exp.)
821,3307211311831,0.80,/product_images/Juegos/PS3 Juegos/3307211311831_s.jpg,1.30,3.50,PlayStation 3,Hawx
821,3307217935291,0.80,/product_images/Juegos/PS3 Juegos/3307217935291_s.jpg,1.30,3.50,PlayStation 3,Racket Sports
821,3391891977234,4.00,/product_images/Juegos/PS3 Juegos/3391891977234_s.jpg,6.00,10.00,PlayStation 3,One Piece: Unlimited World Red
821,3391891987691,9.00,/product_images/Juegos/PS3 Juegos/3391891987691_s.jpg,13.00,22.00,PlayStation 3,Naruto Shippuden Ultimate Ninja Storm Collection
821,3512899113107,4.00,/product_images/Juegos/PS3 Juegos/3512899113107_s.jpg,6.00,10.00,PlayStation 3,Sherlock Holmes: Crimes & Punishments
821,3546430144060,1.40,/product_images/Juegos/PS3 Juegos/3546430144060_s.jpg,2.00,6.00,PlayStation 3,Chronicles of Riddick Assault on D.A.
821,4005209103206,1.90,/product_images/Juegos/PS3 Juegos/4005209103206_s.jpg,3.00,8.00,PlayStation 3,MX Vs. ATV Untamed
821,4005209112277,2.00,/product_images/Juegos/PS3 Juegos/4005209112277_s.jpg,3.00,6.00,PlayStation 3,Baja Edge of Control
821,4005209149365,0.90,/product_images/Juegos/PS3 Juegos/4005209149365_s.jpg,1.50,4.00,PlayStation 3,Red Faction: Armageddon
821,4005209155557,0.01,/product_images/Juegos/PS3 Juegos/4005209155557S_s.jpg,0.01,0.25,PlayStation 3,UDraw Studio (Solus)
821,4012927054284,1.40,/product_images/Juegos/PS3 Juegos/4012927054284_s.jpg,2.00,6.00,PlayStation 3,NeverDead
821,4017244029175,4.00,/product_images/Juegos/PS3 Juegos/4017244029175_s.jpg,6.00,10.00,PlayStation 3,"Crash Time 4, The Syndicate"
821,4020628506971,0.90,/product_images/Juegos/PS3 Juegos/4020628506971_s.jpg,1.50,4.00,PlayStation 3,Risen 2
821,5021290062696,4.00,/product_images/Juegos/PS3 Juegos/5021290062696_s.jpg,6.00,10.00,PlayStation 3,Murdered: Soul Suspect
821,5024866339109,0.90,/product_images/Juegos/PS3 Juegos/5024866339109_s.jpg,1.50,4.00,PlayStation 3,Damnation
862,5017783027051,0.01,/product_images/Juegos/PSP Juegos/5017783027051_s.jpg,0.10,0.50,PSP,Professor Sudoku
862,5021290026209,0.10,/product_images/Juegos/PSP Juegos/5021290026209_s.jpg,0.20,0.75,PSP,Championship Manager 2006
862,5021290027640,1.60,/product_images/Juegos/PSP Juegos/5021290027640_s.jpg,2.00,8.00,PSP,La Liga de la Justicia Heroes
862,5021290027800,1.00,/product_images/Juegos/PSP Juegos/5021290027800_s.jpg,1.80,5.00,PSP,Quien quiere ser Millonario?
862,5021290027923,0.10,/product_images/Juegos/PSP Juegos/5021290027923_s.jpg,0.20,0.75,PSP,Championship Manager 2007
862,5021290030015,1.00,/product_images/Juegos/PSP Juegos/5021290030015_s.jpg,1.80,5.00,PSP,Diner Dash
862,5021290043152,7.00,/product_images/Juegos/PSP Juegos/5021290043152_s.jpg,12.00,35.00,PSP,Kingdom Hearts Birth by Sleep SE
862,5021290046559,3.00,/product_images/Juegos/PSP Juegos/5021290046559_s.jpg,5.00,15.00,PSP,"Tactics Ogre, Let Us Cling Together Prem"
862,5021290046696,5.00,/product_images/Juegos/PSP Juegos/5021290046696_s.jpg,9.00,25.00,PSP,"Final Fantasy Dissidia 012 (Ed. Espec,)"
862,502129004,1.40,/product_images/Juegos/PSP Juegos/502129004NBDC_s.jpg,2.00,7.00,PSP,"3rd Birthday, The (No Book)"
862,5021290050129,0.80,/product_images/defimg3_s.jpg,1.40,4.00,PSP,Lord Of Arcana
862,5024866332155,0.10,/product_images/Juegos/PSP Juegos/5024866332155_s.jpg,0.30,1.00,PSP,Bliss Island
862,5024866332223,4.00,/product_images/defimg1_s.jpg,7.00,20.00,PSP,DTM Race Driver 3
862,5024866333206,0.70,/product_images/Juegos/PSP Juegos/5024866333206_s.jpg,1.20,3.50,PSP,Heatseeker Tormenta de Fuego
862,5024866334050,1.20,/product_images/defimg1_s.jpg,2.00,6.00,PSP,Brian Lara 2007
862,5024866336030,0.10,/product_images/defimg5_s.jpg,0.30,1.00,PSP,Super Collapse 3
862,5024866336054,0.40,/product_images/Juegos/PSP Juegos/5024866336054_s.jpg,0.90,3.00,PSP,7 Wonders of the Ancient World
862,5024866336078,1.60,/product_images/Juegos/PSP Juegos/5024866336078_s.jpg,2.00,8.00,PSP,Playtipus
862,5024866336085,0.20,/product_images/defimg4_s.jpg,0.40,1.50,PSP,Platypus
862,5024866336092,1.00,/product_images/defimg1_s.jpg,1.80,5.00,PSP,Luxor Pharaoh's Challenge
862,5024866341096,0.40,/product_images/Juegos/PSP Juegos/5024866341096_s.jpg,0.90,3.00,PSP,Colin McRae: Dirt 2
862,5026555280235,0.01,/product_images/Juegos/PSP Juegos/5026555280235_s.jpg,0.10,0.50,PSP,World Poker Tour
862,5026555280365,1.40,/product_images/Juegos/PSP Juegos/5026555280365_s.jpg,2.00,7.00,PSP,Dungeon Siege: Throne of Agony
862,5026555280396,1.60,/product_images/defimg3_s.jpg,2.00,8.00,PSP,Family Guys: The Game
862,5026555280891,2.00,/product_images/Juegos/PSP Juegos/5026555280891_s.jpg,3.00,10.00,PSP,"Warriors, The"
862,5026555281416,0.10,/product_images/Juegos/PSP Juegos/5026555281416_s.jpg,0.20,0.75,PSP,Beaterator
862,5026555281492,1.60,/product_images/Juegos/PSP Juegos/5026555281492_s.jpg,2.00,8.00,PSP,Manhunt 2
862,5026555281744,0.90,/product_images/Juegos/PSP Juegos/5026555281744_s.jpg,1.60,4.50,PSP,Silverfall
862,5026555281980,0.80,/product_images/Juegos/PSP Juegos/5026555281980_s.jpg,1.40,4.00,PSP,GTA VC Story + Midnight Club 3
862,5030917039461,0.80,/product_images/Juegos/PSP Juegos/5030917039461_s.jpg,1.40,4.00,PSP,Marvel Ultimate Alliance
862,5030917039744,0.40,/product_images/defimg5_s.jpg,0.90,3.00,PSP,Shrek Smash Crash Racing
862,5030917040450,0.01,/product_images/defimg1_s.jpg,0.10,0.50,PSP,World Series of Poker Edicion 2007
862,5030917042133,0.10,/product_images/Juegos/PSP Juegos/5030917042133_s.jpg,0.30,1.00,PSP,Cabelas Dangerous Hunts
862,5030917049811,0.20,/product_images/defimg4_s.jpg,0.40,1.50,PSP,World Series of Poker Edicion 2008
862,5030917061165,1.60,/product_images/Juegos/PSP Juegos/5030917061165_s.jpg,2.00,8.00,PSP,Marvel Ultimate Alliance 2
862,5030930055325,0.20,/product_images/defimg2_s.jpg,0.40,1.50,PSP,UEFA Champions League 2006-07
862,5030930059002,1.40,/product_images/defimg2_s.jpg,2.00,7.00,PSP,Madden NFL 2008
862,5030930065737,0.90,/product_images/Juegos/PSP Juegos/5030930065737_s.jpg,1.60,4.50,PSP,Madden NFL 09 (UK)
862,5030930074272,4.00,/product_images/defimg5_s.jpg,7.00,20.00,PSP,Tiger Woods PGA TOUR 10
862,5030934047722,0.40,/product_images/Juegos/PSP Juegos/5030934047722_s.jpg,0.90,3.00,PSP,SSX On Tour
862,5030934049139,0.30,/product_images/Juegos/PSP Juegos/5030934049139_s.jpg,0.70,2.50,PSP,Fight Night Round 3
862,5030934049436,2.00,/product_images/Juegos/PSP Juegos/5030934049436_s.jpg,4.00,12.00,PSP,PacMan World 3
862,5030934052443,0.30,/product_images/Juegos/PSP Juegos/5030934052443_s.jpg,0.60,2.00,PSP,NFL Street 3
862,5030934054102,0.20,/product_images/Juegos/PSP Juegos/5030934054102_s.jpg,0.40,1.50,PSP,NBA Live 07
862,5030934058995,0.01,/product_images/defimg2_s.jpg,0.10,0.50,PSP,Tiger Woods PGA Tour 08
862,5030934063630,0.01,/product_images/Juegos/PSP Juegos/5030934063630_s.jpg,0.10,0.50,PSP,UEFA Euro 2008
862,5030934073851,0.20,/product_images/Juegos/PSP Juegos/5030934073851_s.jpg,0.40,1.50,PSP,G.I.Joe
862,5030934075213,0.10,/product_images/Juegos/PSP Juegos/5030934075213_s.jpg,0.30,1.00,PSP,Rock Band Unplugged
862,5030934079808,0.30,/product_images/Juegos/PSP Juegos/5030934079808_s.jpg,0.60,2.00,PSP,Army of Two: The 40th Day
862,5030934102636,-1,/product_images/defimg1_s.jpg,-1,6.00,PSP,Need For Speed Carbono Domina La Ciudad
862,5030935043327,0.20,/product_images/Juegos/PSP Juegos/5030935043327_s.jpg,0.40,1.50,PSP,NBA Street Showdown
862,5030935050356,1.20,/product_images/Juegos/PSP Juegos/5030935050356_s.jpg,2.00,6.00,PSP,Me & My Katamari
862,5032921023382,0.20,/product_images/defimg2_s.jpg,0.40,1.50,PSP,Championship Manager 2005
